Id,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ThrSsnPorch,ScreenPorch
1228,Gable,CompShg,VinylSd,VinylSd,BrkFace,300,TA,TA,CBlock,TA,TA,No,ALQ,595,Unf,0,317,912,Detchd,1992,Unf,2,576,TA,TA,Y,0,240,0,0,0
1229,Hip,CompShg,MetalSd,MetalSd,BrkFace,766,Ex,TA,PConc,Ex,TA,No,GLQ,1540,Unf,0,162,1702,Attchd,2008,Fin,3,1052,TA,TA,Y,0,72,0,0,224
1230,Hip,CompShg,BrkFace,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,ALQ,666,Unf,0,409,1075,Basment,1960,Unf,1,404,TA,TA,Y,0,0,0,0,0
1231,Shed,CompShg,Plywood,Plywood,None,1,TA,TA,CBlock,Gd,TA,No,GLQ,498,Rec,211,652,1361,BuiltIn,1977,RFn,2,600,TA,TA,N,155,24,145,0,0
1232,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,120,TA,TA,CBlock,TA,TA,Av,ALQ,803,Unf,0,303,1106,Attchd,1962,Unf,2,540,TA,TA,Y,0,18,0,0,0
1233,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,Slab,NA,NA,NA,NA,0,NA,0,0,0,CarPort,1962,Unf,2,462,TA,TA,Y,0,0,0,0,0
1234,Hip,CompShg,Plywood,Plywood,BrkFace,180,TA,TA,CBlock,TA,TA,No,Rec,1000,Unf,0,188,1188,Attchd,1959,RFn,2,531,TA,TA,Y,0,0,0,0,0
1235,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,PConc,TA,TA,Av,Unf,0,Unf,0,940,940,NA,0,NA,0,0,NA,NA,N,0,192,0,0,0
1236,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,Gd,TA,Mn,Unf,0,Unf,0,747,747,Detchd,1914,Unf,1,180,Fa,Fa,N,203,40,0,0,0
1237,Gable,CompShg,VinylSd,Wd Shng,Stone,106,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,764,764,BuiltIn,2003,RFn,2,474,TA,TA,Y,0,27,0,0,0
1238,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,847,847,BuiltIn,2004,Fin,2,434,TA,TA,Y,100,48,0,0,0
1239,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1141,1141,Detchd,2005,Unf,2,484,TA,TA,Y,0,0,0,0,0
1240,Hip,CompShg,VinylSd,VinylSd,BrkFace,32,Gd,TA,PConc,Gd,TA,Av,GLQ,428,Unf,0,1048,1476,Attchd,2006,RFn,2,472,TA,TA,Y,120,33,0,0,0
1241,Gable,CompShg,VinylSd,VinylSd,BrkFace,252,Gd,TA,PConc,Gd,TA,No,GLQ,550,Unf,0,334,884,Attchd,2003,RFn,2,543,TA,TA,Y,0,63,0,0,0
1242,Hip,CompShg,VinylSd,VinylSd,Stone,0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1689,1689,Attchd,2007,RFn,3,954,TA,TA,Y,0,56,0,0,0
1243,Gable,CompShg,Plywood,Plywood,BrkFace,81,TA,TA,CBlock,Gd,TA,Gd,GLQ,885,LwQ,168,0,1053,Attchd,1974,RFn,2,528,TA,TA,Y,0,120,0,0,0
1244,Gable,CompShg,VinylSd,VinylSd,NA,0,Ex,TA,PConc,Ex,Gd,Gd,GLQ,1386,Unf,0,690,2076,Attchd,2006,Fin,3,850,TA,TA,Y,216,229,0,0,0
1245,Gable,CompShg,BrkFace,Stucco,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,792,792,Detchd,1931,Unf,2,400,TA,TA,Y,0,0,0,0,0
1246,Hip,CompShg,VinylSd,VinylSd,BrkFace,74,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,585,585,BuiltIn,1984,Fin,2,477,TA,TA,Y,268,112,0,0,147
1247,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,756,756,Attchd,2005,RFn,2,615,TA,TA,Y,0,45,0,0,0
1248,Gable,CompShg,HdBoard,HdBoard,BrkFace,335,TA,TA,CBlock,TA,TA,Av,GLQ,539,Unf,0,473,1012,Attchd,1976,Unf,3,888,TA,TA,Y,0,0,0,0,0
1249,Gable,CompShg,AsbShng,AsbShng,None,0,TA,TA,BrkTil,Gd,TA,No,Rec,319,Unf,0,416,735,Detchd,1950,Unf,2,396,Fa,Fa,P,0,0,259,0,0
1250,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,BLQ,534,Rec,96,246,876,Attchd,1950,Unf,1,276,TA,TA,Y,0,80,0,0,0
1251,Hip,CompShg,BrkFace,BrkFace,None,0,Gd,TA,CBlock,TA,TA,No,ALQ,1065,Unf,0,1045,2110,Attchd,1968,Fin,2,522,TA,TA,Y,0,0,0,0,0
1252,Gable,CompShg,VinylSd,Wd Shng,Stone,163,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1405,1405,Attchd,2003,RFn,2,478,TA,TA,Y,148,36,0,0,0
1253,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,BLQ,510,Unf,0,354,864,Attchd,1968,RFn,1,288,TA,TA,Y,33,0,0,0,0
1254,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Gd,TA,CBlock,TA,TA,Gd,LwQ,125,ALQ,1031,36,1192,Attchd,1974,RFn,2,518,TA,TA,Y,220,47,0,0,0
1255,Gable,CompShg,VinylSd,VinylSd,Stone,92,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,746,746,BuiltIn,2003,Fin,2,397,TA,TA,Y,178,128,0,0,0
1256,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,Fa,No,LwQ,425,Unf,0,459,884,Detchd,1978,Unf,1,560,TA,TA,Y,0,0,0,0,120
1257,Hip,CompShg,HdBoard,HdBoard,BrkFace,554,Gd,TA,PConc,Gd,TA,Gd,GLQ,1314,Unf,0,672,1986,Attchd,1994,Fin,2,691,TA,TA,Y,262,36,0,0,0
1258,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,Fa,TA,No,Unf,0,Unf,0,864,864,NA,0,NA,0,0,NA,NA,Y,0,96,0,0,0
1259,Gable,CompShg,VinylSd,VinylSd,Stone,182,Gd,TA,PConc,Gd,TA,Gd,GLQ,655,Unf,0,201,856,Attchd,2005,Fin,2,400,TA,TA,Y,212,0,0,0,0
1260,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,Gd,TA,No,ALQ,602,LwQ,438,14,1054,Attchd,1969,Unf,2,460,TA,TA,Y,180,0,0,0,80
1261,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,841,841,BuiltIn,1999,Fin,2,502,TA,TA,Y,0,103,0,0,0
1262,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Rec,504,Unf,0,546,1050,Attchd,1956,Unf,1,338,TA,TA,Y,0,0,0,0,0
1263,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,Av,Unf,0,Unf,0,1104,1104,Attchd,1957,Unf,1,304,TA,TA,Y,120,0,0,0,0
1264,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,764,764,Detchd,1940,Unf,2,520,TA,TA,N,0,0,126,0,0
1265,Gable,CompShg,MetalSd,MetalSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,266,Unf,0,1139,1405,Attchd,1998,Fin,2,511,TA,TA,Y,144,68,0,0,0
1266,Hip,CompShg,MetalSd,MetalSd,BrkFace,218,Gd,TA,PConc,Gd,TA,No,GLQ,450,Unf,0,241,691,Detchd,1999,Unf,2,506,TA,TA,Y,0,34,0,0,0
1267,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,Fa,TA,CBlock,TA,TA,No,Unf,0,Unf,0,925,925,Detchd,1960,Unf,1,308,TA,TA,N,0,0,264,0,0
1268,Hip,CompShg,Stucco,CmentBd,None,0,Ex,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,2002,2002,Attchd,2009,Fin,3,746,TA,TA,Y,144,76,0,0,0
1269,Gable,CompShg,Stucco,Stucco,BrkFace,632,TA,Gd,CBlock,TA,TA,Mn,Rec,192,Unf,0,536,728,BuiltIn,1982,Unf,3,1014,TA,TA,Y,314,12,0,0,0
1270,Gable,CompShg,MetalSd,MetalSd,BrkFace,180,TA,TA,CBlock,TA,TA,No,BLQ,460,Unf,0,414,874,Attchd,1958,Unf,1,315,TA,TA,Y,0,0,0,0,0
1271,Shed,WdShake,Plywood,Plywood,None,0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1258,Unf,0,74,1332,Attchd,1979,Fin,2,586,TA,TA,Y,268,0,0,0,0
1272,Hip,CompShg,BrkFace,BrkFace,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1489,1489,Attchd,1968,RFn,2,462,TA,TA,Y,0,0,0,0,0
1273,Hip,CompShg,HdBoard,Plywood,BrkFace,114,TA,TA,CBlock,TA,TA,No,BLQ,560,LwQ,375,0,935,Attchd,1965,Unf,1,288,TA,TA,Y,180,0,0,0,0
1274,Gable,CompShg,Plywood,Plywood,BrkFace,84,TA,TA,CBlock,TA,TA,Av,ALQ,719,Unf,0,300,1019,Basment,1959,RFn,1,312,TA,TA,Y,0,0,0,0,163
1275,Gable,CompShg,Wd Sdng,Wd Shng,None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,661,661,Detchd,1985,Unf,2,552,TA,TA,Y,242,0,81,0,0
1276,Gable,Roll,AsbShng,AsbShng,Stone,567,TA,TA,CBlock,TA,TA,No,Rec,220,Unf,0,708,928,Detchd,1948,Unf,2,400,TA,Fa,Y,0,0,0,0,0
1277,Gable,CompShg,HdBoard,Plywood,None,0,TA,TA,CBlock,TA,Gd,No,BLQ,593,Unf,0,130,723,Attchd,1972,Unf,2,497,TA,TA,Y,294,116,0,0,0
1278,Gable,CompShg,HdBoard,HdBoard,BrkFace,359,TA,TA,CBlock,Gd,TA,Av,ALQ,528,Unf,0,1152,1680,Attchd,1967,RFn,2,480,TA,TA,Y,0,0,0,0,0
1279,Gable,CompShg,VinylSd,VinylSd,NA,0,Gd,TA,PConc,Gd,TA,No,GLQ,804,Unf,0,324,1128,Attchd,2002,RFn,2,577,TA,TA,Y,0,211,0,0,0
1280,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,698,698,Detchd,1980,RFn,2,528,TA,TA,Y,30,0,164,0,0
1281,Gable,CompShg,VinylSd,VinylSd,BrkFace,110,Gd,TA,PConc,Gd,TA,No,GLQ,788,Unf,0,785,1573,Attchd,2002,RFn,2,544,TA,TA,Y,0,72,0,0,0
1282,Hip,CompShg,HdBoard,HdBoard,BrkFace,54,TA,TA,CBlock,Gd,TA,No,ALQ,1053,Unf,0,256,1309,Attchd,1990,Fin,2,484,Gd,Gd,Y,0,58,0,0,90
1283,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,Gd,TA,Mn,LwQ,532,Rec,144,364,1040,Detchd,1977,Unf,2,484,TA,TA,Y,0,0,0,0,288
1284,Mansard,CompShg,MetalSd,Wd Shng,None,0,TA,TA,CBlock,TA,TA,Av,Unf,0,Unf,0,912,912,NA,0,NA,0,0,NA,NA,Y,128,0,0,0,0
1285,Gable,CompShg,Wd Sdng,Wd Shng,None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,804,804,Detchd,1969,Unf,1,336,TA,TA,Y,272,0,42,0,116
1286,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Fa,CBlock,TA,TA,No,Unf,0,Unf,0,780,780,Detchd,1939,Unf,1,280,TA,TA,Y,45,0,0,0,0
1287,Hip,CompShg,HdBoard,HdBoard,BrkFace,451,TA,TA,CBlock,TA,TA,No,ALQ,569,Rec,81,678,1328,Attchd,1963,Unf,2,528,TA,TA,Y,0,26,0,0,0
1288,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,621,TA,Gd,CBlock,TA,TA,Av,Rec,812,Unf,0,812,1624,Attchd,1964,Unf,2,390,TA,TA,N,168,198,0,0,0
1289,Gable,CompShg,CemntBd,CmentBd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,1158,Unf,0,343,1501,Attchd,2000,Fin,2,499,TA,TA,Y,212,59,0,0,0
1290,Gable,CompShg,VinylSd,VinylSd,Stone,788,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,1085,1085,BuiltIn,2006,Fin,3,753,TA,TA,Y,177,74,0,0,0
1291,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86,TA,TA,PConc,TA,TA,Av,GLQ,1014,Unf,0,138,1152,Attchd,1964,RFn,2,484,TA,TA,Y,227,0,0,0,0
1292,Gable,CompShg,CemntBd,CmentBd,BrkFace,268,TA,TA,CBlock,TA,TA,No,ALQ,231,Unf,0,399,630,Detchd,1972,Unf,1,264,TA,TA,Y,185,0,0,0,0
1293,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,Stone,TA,TA,No,Unf,0,Unf,0,994,994,Attchd,1985,RFn,1,432,TA,TA,Y,0,287,0,0,0
1294,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,Gd,TA,No,GLQ,194,Unf,0,638,832,Attchd,1976,RFn,2,528,TA,TA,Y,0,28,0,0,259
1295,Hip,CompShg,WdShing,Plywood,None,0,TA,TA,CBlock,TA,TA,No,Rec,167,Unf,0,697,864,Detchd,1957,Unf,2,572,TA,TA,N,0,0,0,0,0
1296,Hip,CompShg,HdBoard,HdBoard,BrkFace,168,TA,TA,CBlock,TA,TA,Av,BLQ,1016,Unf,0,36,1052,Attchd,1968,RFn,1,288,TA,TA,Y,356,0,0,0,0
1297,Hip,CompShg,MetalSd,MetalSd,BrkFace,148,TA,Gd,CBlock,TA,TA,Mn,ALQ,776,Unf,0,344,1120,Attchd,1963,RFn,2,525,TA,TA,Y,192,20,123,0,0
1298,Gable,CompShg,VinylSd,VinylSd,BrkFace,82,TA,TA,PConc,Gd,TA,Gd,GLQ,547,Unf,0,0,547,Basment,2005,Fin,2,525,TA,TA,Y,0,44,0,0,0
1299,Hip,ClyTile,Stucco,Stucco,Stone,796,Ex,TA,PConc,Ex,TA,Gd,GLQ,5644,Unf,0,466,6110,Attchd,2008,Fin,2,1418,TA,TA,Y,214,292,0,0,0
1300,Hip,CompShg,BrkFace,BrkFace,None,0,TA,TA,CBlock,TA,TA,No,LwQ,340,Rec,906,0,1246,Attchd,1959,RFn,1,305,TA,TA,Y,218,0,0,0,0
1301,Gable,CompShg,VinylSd,VinylSd,None,344,Gd,TA,PConc,Gd,TA,No,GLQ,694,Unf,0,284,978,Attchd,1999,Fin,2,490,TA,TA,Y,0,0,0,0,0
1302,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,BLQ,547,Unf,0,224,771,Attchd,1942,Unf,1,213,TA,TA,P,0,0,0,0,224
1303,Hip,CompShg,VinylSd,VinylSd,BrkFace,391,Gd,TA,PConc,Gd,TA,No,GLQ,740,Unf,0,425,1165,Attchd,1994,RFn,3,844,TA,TA,Y,309,78,0,0,0
1304,Gable,CompShg,VinylSd,VinylSd,BrkFace,228,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1616,1616,Attchd,2005,RFn,3,834,TA,TA,Y,208,59,0,0,0
1305,Gable,CompShg,VinylSd,VinylSd,Stone,117,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,976,976,Detchd,2004,Unf,2,380,TA,TA,Y,0,40,0,0,0
1306,Hip,CompShg,VinylSd,VinylSd,Stone,300,Gd,TA,PConc,Ex,TA,No,GLQ,1572,Unf,0,80,1652,Attchd,2006,Fin,2,840,TA,TA,Y,404,102,0,0,0
1307,Gable,CompShg,VinylSd,VinylSd,Stone,94,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1368,1368,Attchd,2005,RFn,2,474,TA,TA,Y,132,35,0,0,0
1308,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,PConc,Gd,Gd,No,ALQ,746,Unf,0,244,990,Detchd,2000,Unf,2,480,TA,TA,Y,0,64,0,0,0
1309,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,GLQ,144,ALQ,608,172,924,Attchd,1948,Unf,2,528,TA,TA,Y,0,36,0,0,0
1310,Gable,CompShg,HdBoard,HdBoard,BrkFace,88,TA,TA,CBlock,Gd,TA,No,GLQ,1200,Unf,0,78,1278,Attchd,1991,RFn,2,496,TA,TA,Y,112,51,0,0,0
1311,Gable,CompShg,BrkFace,HdBoard,None,0,Gd,Gd,PConc,Gd,TA,Av,GLQ,1406,Unf,0,496,1902,Attchd,1959,Fin,2,567,TA,TA,Y,0,207,162,0,0
1312,Gable,CompShg,VinylSd,VinylSd,BrkFace,80,Gd,TA,PConc,Gd,TA,No,GLQ,925,Unf,0,349,1274,Attchd,2005,RFn,2,508,TA,TA,Y,264,98,0,0,0
1313,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336,Gd,TA,PConc,Ex,TA,No,GLQ,482,Unf,0,971,1453,Attchd,1990,RFn,2,750,Gd,Gd,Y,500,0,0,0,0
1314,Gable,CompShg,VinylSd,VinylSd,BrkFace,165,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1393,1393,BuiltIn,1999,Fin,3,779,TA,TA,Y,668,30,0,0,0
1315,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Rec,732,Unf,0,216,948,Detchd,1956,Unf,1,280,TA,TA,Y,0,36,0,0,0
1316,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,Fa,TA,Mn,ALQ,500,LwQ,276,176,952,Attchd,1969,Unf,2,576,TA,TA,Y,280,0,0,0,0
1317,Gable,CompShg,VinylSd,VinylSd,Stone,270,Gd,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,1622,1622,Attchd,2008,RFn,3,860,TA,TA,Y,172,42,0,0,0
1318,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Ex,Gd,No,Unf,0,Unf,0,1352,1352,Attchd,2006,RFn,2,466,TA,TA,Y,0,241,0,0,0
1319,Hip,CompShg,VinylSd,VinylSd,BrkFace,178,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,1753,1753,Attchd,2001,RFn,3,748,TA,TA,Y,198,150,0,0,0
1320,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,132,TA,TA,PConc,TA,TA,No,ALQ,492,Unf,0,372,864,Attchd,1954,Unf,1,248,TA,TA,Y,0,0,0,0,0
1321,Hip,CompShg,BrkFace,BrkFace,None,0,TA,TA,CBlock,TA,TA,No,ALQ,189,Rec,661,628,1478,Attchd,1957,RFn,2,442,TA,TA,Y,114,0,0,0,216
1322,Hip,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,NA,NA,NA,NA,0,NA,0,0,0,Detchd,1955,Unf,1,287,TA,Fa,Y,0,0,0,0,0
1323,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,674,Unf,0,76,750,Attchd,1992,RFn,2,564,TA,TA,Y,240,39,0,0,0
1324,Hip,CompShg,VinylSd,VinylSd,None,0,Fa,TA,CBlock,TA,TA,No,LwQ,280,Unf,0,140,420,NA,0,NA,0,0,NA,NA,Y,164,0,0,0,0
1325,Gable,CompShg,VinylSd,VinylSd,BrkFace,428,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1795,1795,Attchd,2007,RFn,3,895,TA,TA,Y,0,49,0,0,0
1326,Gable,CompShg,AsbShng,AsbShng,None,0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,796,796,NA,0,NA,0,0,NA,NA,N,0,0,100,0,0
1327,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,TA,No,Rec,544,Unf,0,0,544,NA,0,NA,0,0,NA,NA,Y,0,0,286,0,0
1328,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,Gd,CBlock,TA,TA,No,ALQ,641,Unf,0,175,816,Attchd,1982,Unf,1,264,TA,TA,Y,0,0,0,0,0
1329,Gable,CompShg,BrkFace,Wd Sdng,None,0,Gd,Gd,BrkTil,Gd,TA,No,LwQ,493,Unf,0,1017,1510,Detchd,1920,Unf,2,520,Fa,TA,Y,0,547,0,0,480
1330,Hip,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,935,935,Attchd,1998,Fin,2,462,TA,TA,Y,0,28,0,0,0
1331,Hip,CompShg,VinylSd,VinylSd,Stone,410,Gd,TA,PConc,Gd,Gd,Av,Unf,0,Unf,0,1588,1588,Attchd,2006,RFn,3,825,TA,TA,Y,144,45,0,0,0
1332,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,Av,ALQ,483,Unf,0,428,911,Detchd,1976,Unf,2,576,TA,TA,Y,0,0,0,0,0
1333,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,Mn,ALQ,690,Unf,0,126,816,Detchd,1958,Unf,1,288,Fa,Fa,Y,0,0,0,0,0
1334,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,803,803,Detchd,1951,Unf,1,297,TA,TA,Y,0,65,190,0,0
1335,Gable,CompShg,HdBoard,HdBoard,None,312,TA,TA,CBlock,TA,TA,No,LwQ,765,Unf,0,0,765,Attchd,1970,Unf,2,440,TA,TA,Y,0,36,0,0,0
1336,Gable,CompShg,Plywood,Plywood,BrkFace,360,TA,TA,CBlock,Gd,TA,No,ALQ,686,Unf,0,664,1350,Attchd,1977,RFn,2,630,TA,TA,Y,0,16,0,0,0
1337,Gable,CompShg,Plywood,Plywood,BrkFace,564,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1656,1656,Detchd,1973,Unf,2,506,TA,TA,Y,0,211,0,0,0
1338,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,693,693,NA,0,NA,0,0,NA,NA,N,0,20,0,0,0
1339,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,700,Unf,0,216,916,BuiltIn,2002,RFn,2,492,TA,TA,Y,146,91,0,0,0
1340,Hip,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,Mn,Rec,360,Unf,0,504,864,Attchd,1972,RFn,1,288,TA,TA,Y,0,0,0,0,0
1341,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,858,858,Detchd,1974,Unf,4,480,TA,TA,Y,0,0,0,0,0
1342,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,GLQ,814,Unf,0,300,1114,Detchd,2004,Unf,2,576,TA,TA,Y,0,78,0,0,0
1343,Gable,CompShg,VinylSd,VinylSd,BrkFace,149,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1284,1284,Attchd,2002,RFn,2,647,TA,TA,Y,192,87,0,0,0
1344,Gable,CompShg,BrkFace,Stone,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,896,896,Detchd,1929,Unf,2,342,Fa,Fa,Y,0,0,0,0,0
1345,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,728,728,Attchd,2006,Fin,2,440,TA,TA,Y,0,0,0,0,0
1346,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,PConc,TA,TA,No,ALQ,250,Unf,0,710,960,Detchd,1997,Unf,1,308,TA,TA,Y,0,0,168,0,0
1347,Hip,CompShg,BrkFace,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,BLQ,297,Rec,68,1203,1568,Attchd,1968,RFn,2,508,Gd,TA,Y,0,80,0,290,0
1348,Gable,CompShg,VinylSd,VinylSd,Stone,100,Gd,TA,PConc,Ex,TA,Gd,GLQ,80,Unf,0,1652,1732,Attchd,2006,Fin,3,712,TA,TA,Y,0,0,0,0,0
1349,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1443,Unf,0,39,1482,Attchd,1998,RFn,2,514,TA,TA,Y,402,25,0,0,0
1350,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,BrkTil,TA,Fa,No,LwQ,259,Unf,0,425,684,NA,0,NA,0,0,NA,NA,Y,0,54,20,0,0
1351,Gable,CompShg,MetalSd,MetalSd,BrkFace,368,TA,TA,CBlock,TA,TA,No,LwQ,500,Unf,0,748,1248,Detchd,1969,Unf,4,968,TA,TA,Y,0,0,0,0,0
1352,Gable,CompShg,HdBoard,HdBoard,BrkFace,318,TA,TA,CBlock,TA,TA,No,Rec,319,Unf,0,539,858,Attchd,1962,Fin,2,490,TA,TA,Y,0,84,0,0,120
1353,Gable,CompShg,MetalSd,MetalSd,None,0,Gd,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,698,698,Detchd,1999,Unf,2,624,TA,TA,N,210,0,0,0,0
1354,Hip,CompShg,VinylSd,VinylSd,BrkFace,579,Gd,TA,PConc,Gd,TA,Av,GLQ,816,Unf,0,1217,2033,Attchd,1996,Fin,3,666,TA,TA,Y,283,86,0,0,0
1355,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,735,Unf,0,257,992,Attchd,2000,RFn,3,839,TA,TA,Y,0,184,0,0,0
1356,Gable,CompShg,MetalSd,MetalSd,BrkFace,143,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,570,570,Attchd,1968,RFn,2,487,TA,TA,Y,0,98,0,0,0
1357,Gable,CompShg,HdBoard,HdBoard,BrkFace,65,TA,TA,CBlock,TA,TA,No,Rec,340,Unf,0,524,864,Attchd,1966,RFn,1,264,TA,TA,Y,0,0,0,0,0
1358,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,GLQ,734,Unf,0,344,1078,Attchd,1971,Fin,2,500,TA,TA,Y,0,0,0,0,0
1359,Gable,CompShg,MetalSd,MetalSd,BrkFace,216,Gd,TA,PConc,Gd,TA,No,GLQ,378,Unf,0,378,756,Detchd,2000,Unf,2,440,TA,TA,Y,0,32,0,0,0
1360,Hip,CompShg,VinylSd,VinylSd,BrkFace,66,Gd,TA,PConc,Ex,TA,Av,GLQ,1447,Unf,0,533,1980,Attchd,2004,Fin,3,770,TA,TA,Y,194,45,0,0,0
1361,Gable,CompShg,MetalSd,Wd Sdng,None,0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,612,612,BuiltIn,1998,RFn,2,621,TA,TA,Y,183,0,301,0,0
